order_id,customer_id,product_id,quantity,order_ts,status
1061,101,5,9,2024-07-01 14:05:08,COMPLETED
1062,65,25,1,2024-02-17 08:45:50,CANCELLED
1063,183,16,7,2024-10-26 12:20:27,CANCELLED
1064,64,3,4,2024-06-27 23:17:24,COMPLETED
1065,25,34,4,2024-07-02 15:03:12,COMPLETED
1066,80,21,3,2024-09-01 08:14:09,COMPLETED
1067,191,36,9,2024-02-17 10:26:29,COMPLETED
1068,164,20,4,2024-05-19 23:25:11,COMPLETED
1069,171,14,2,2024-04-01 15:21:39,COMPLETED
1070,84,1,3,2024-11-04 12:15:18,COMPLETED
1071,31,26,4,2024-01-04 11:13:56,CANCELLED
1072,149,31,10,2024-03-01 04:37:46,COMPLETED
1073,23,16,3,2024-07-13 03:35:05,COMPLETED
1074,159,22,1,2024-01-24 05:08:40,COMPLETED
1075,40,35,2,2024-02-18 20:47:48,COMPLETED
1076,82,36,6,2024-11-08 20:02:26,COMPLETED
1077,188,13,1,2024-09-24 16:16:31,COMPLETED
1078,186,9,5,2024-12-15 00:08:48,COMPLETED
1079,181,29,9,2024-04-24 10:56:20,COMPLETED
1080,126,13,10,2024-03-13 11:29:13,COMPLETED
1081,83,30,5,2024-12-02 23:11:40,COMPLETED
1082,142,11,2,2024-07-25 06:33:34,COMPLETED
1083,76,17,9,2024-05-22 13:44:18,COMPLETED
1084,199,33,7,2024-10-11 22:11:08,COMPLETED
1085,5,40,6,2024-10-28 08:59:55,COMPLETED
1086,83,5,9,2024-11-14 02:05:48,COMPLETED
1087,135,32,9,2024-02-29 20:36:35,COMPLETED
1088,83,27,6,2024-02-12 21:36:01,COMPLETED
1089,169,5,1,2024-11-20 08:33:58,CANCELLED
1090,46,3,4,2024-02-11 13:49:35,COMPLETED
1091,26,3,10,2024-09-06 05:33:32,COMPLETED
1092,169,32,9,2024-08-30 07:49:35,COMPLETED
1093,66,4,6,2024-03-26 17:17:07,COMPLETED
1094,19,1,4,2024-09-11 16:01:37,COMPLETED
1095,21,30,1,2024-05-20 04:04:28,COMPLETED
1096,107,24,1,2024-11-15 20:54:31,COMPLETED
1097,136,3,2,2024-11-20 01:41:53,COMPLETED
1098,56,34,2,2024-02-09 07:29:11,COMPLETED
1099,137,25,4,2024-03-16 00:00:13,COMPLETED
1100,64,37,3,2024-08-04 20:53:02,COMPLETED
1101,107,7,10,2024-05-19 00:27:37,COMPLETED
1102,180,28,2,2024-03-05 18:46:31,COMPLETED
1103,141,26,9,2024-05-11 01:50:52,COMPLETED
1104,137,39,8,2024-12-28 13:02:12,COMPLETED
1105,81,36,6,2024-11-24 02:36:36,COMPLETED
1106,196,28,6,2024-08-24 06:49:25,COMPLETED
1107,140,14,7,2024-10-24 08:55:04,COMPLETED
1108,191,17,6,2024-06-24 16:42:21,COMPLETED
1109,102,1,1,2024-04-20 11:33:57,COMPLETED
1110,133,9,5,2024-01-03 13:13:33,COMPLETED
1111,57,14,6,2024-01-09 10:16:17,COMPLETED
1112,177,18,9,2024-07-17 13:23:44,COMPLETED
1113,147,10,2,2024-01-15 15:43:40,COMPLETED
1114,40,9,5,2024-05-22 13:27:37,COMPLETED
1115,64,15,5,2024-11-10 23:45:35,COMPLETED
1116,147,26,10,2024-12-22 11:16:42,COMPLETED
1117,20,21,8,2024-03-08 03:34:04,COMPLETED
1118,177,37,2,2024-08-19 03:57:24,COMPLETED
1119,10,37,7,2024-01-31 11:27:44,COMPLETED
1120,198,22,6,2024-12-07 16:15:37,COMPLETED
1121,107,8,4,2024-10-17 08:52:12,COMPLETED
1122,155,1,7,2024-01-22 00:30:32,COMPLETED
1123,11,21,9,2024-08-07 09:22:11,COMPLETED
1124,129,15,3,2024-01-20 14:52:43,COMPLETED
1125,101,29,10,2024-08-11 09:45:49,COMPLETED
1126,57,28,5,2024-11-01 09:29:01,COMPLETED
1127,34,22,2,2024-07-03 19:17:12,COMPLETED
1128,13,36,7,2024-04-11 23:13:03,COMPLETED
1129,129,28,3,2024-10-22 22:39:41,COMPLETED
1130,144,13,8,2024-06-02 12:38:17,COMPLETED
1131,51,36,10,2024-10-12 16:55:13,COMPLETED
1132,63,5,5,2024-10-28 16:02:19,COMPLETED
1133,176,37,2,2024-02-13 16:51:15,COMPLETED
1134,109,24,6,2024-03-14 23:29:35,COMPLETED
1135,153,2,5,2024-03-06 17:34:24,CANCELLED
1136,158,29,10,2024-02-26 15:07:36,COMPLETED
1137,60,13,6,2024-03-01 13:56:36,COMPLETED
1138,22,8,1,2024-04-04 09:22:27,CANCELLED
1139,38,19,1,2024-05-13 07:31:15,COMPLETED
1140,29,20,8,2024-07-01 23:48:43,COMPLETED
1141,54,35,4,2024-03-20 03:33:58,COMPLETED
1142,193,17,9,2024-07-06 14:07:54,COMPLETED
1143,37,2,7,2024-08-14 09:59:59,CANCELLED
1144,135,3,5,2024-03-07 03:29:39,COMPLETED
1145,52,40,5,2024-01-21 14:47:25,COMPLETED
1146,3,5,7,2024-09-13 11:07:15,COMPLETED
1147,169,24,2,2024-01-08 09:49:22,COMPLETED
1148,167,25,4,2024-05-27 20:23:32,COMPLETED
1149,182,7,6,2024-07-07 05:22:43,COMPLETED
1150,137,6,3,2024-03-18 05:39:04,COMPLETED
1151,118,36,1,2024-01-16 10:31:09,COMPLETED
1152,136,20,6,2024-07-09 06:30:18,COMPLETED
1153,41,2,6,2024-09-22 18:14:38,COMPLETED
1154,161,20,4,2024-07-13 16:00:08,COMPLETED
1155,16,17,7,2024-12-11 19:08:56,CANCELLED
1156,8,36,5,2024-03-28 14:34:59,COMPLETED
1157,101,9,2,2024-10-10 11:03:53,COMPLETED
1158,174,40,4,2024-06-11 01:49:43,COMPLETED
1159,40,28,5,2024-12-19 07:20:54,COMPLETED
1160,115,35,3,2024-03-21 07:07:02,COMPLETED
1161,149,35,4,2024-11-30 23:53:59,COMPLETED
1162,177,34,3,2024-06-16 00:29:23,CANCELLED
1163,198,10,10,2024-12-22 04:06:16,COMPLETED
1164,18,36,9,2024-10-06 09:40:17,COMPLETED
1165,82,10,1,2024-10-24 06:22:17,COMPLETED
1166,106,27,5,2024-06-21 01:06:03,COMPLETED
1167,164,18,3,2024-10-29 13:48:42,COMPLETED
1168,34,12,1,2024-10-23 02:31:32,CANCELLED
1169,158,18,10,2024-08-08 05:13:28,COMPLETED
1170,153,15,4,2024-09-23 22:49:34,COMPLETED
1171,21,31,3,2024-07-14 02:00:16,COMPLETED
1172,121,24,3,2024-11-26 22:25:19,COMPLETED
1173,122,9,3,2024-03-16 01:18:43,COMPLETED
1174,105,1,5,2024-06-09 09:50:57,COMPLETED
1175,172,13,4,2024-01-26 16:26:06,COMPLETED
1175,172,13,4,2024-01-26 16:26:06,COMPLETED
1176,113,40,8,2024-09-24 03:20:42,COMPLETED
1177,118,16,7,2024-06-06 05:37:54,COMPLETED
1178,156,25,6,2024-06-02 01:45:03,COMPLETED
1179,191,37,10,2024-07-27 05:22:03,COMPLETED
1180,181,3,9,2024-02-12 10:54:06,COMPLETED
1181,11,16,9,2024-07-27 21:18:13,COMPLETED
1182,189,3,9,2024-05-30 10:48:34,COMPLETED
1183,162,4,4,2024-04-23 01:59:18,COMPLETED
1183,162,4,4,2024-04-23 01:59:18,COMPLETED
1184,78,19,8,2024-03-05 15:46:03,COMPLETED
1185,157,4,9,2024-12-16 22:52:03,COMPLETED
1186,166,29,2,2024-10-07 15:33:22,COMPLETED
1187,47,38,9,2024-02-22 13:08:58,COMPLETED
1188,83,29,1,2024-03-10 11:16:09,COMPLETED
1189,183,13,8,2024-02-05 00:32:07,COMPLETED
1190,178,11,2,2024-02-05 09:57:50,COMPLETED
1191,116,24,2,2024-07-22 10:19:52,COMPLETED
1192,187,33,10,2024-03-03 02:22:22,COMPLETED
1193,98,3,3,2024-12-20 06:48:43,COMPLETED
1194,169,10,3,2024-12-03 09:58:32,COMPLETED
1195,197,4,7,2024-04-29 15:20:52,COMPLETED
1196,197,29,5,2024-08-31 06:57:49,COMPLETED
1197,34,13,1,2024-08-29 18:40:58,COMPLETED
1198,4,30,8,2024-11-28 05:00:32,COMPLETED
1199,2,39,8,2024-04-02 09:11:13,COMPLETED
1200,169,31,8,2024-06-08 06:53:16,COMPLETED
1201,154,39,1,2024-04-05 00:53:31,COMPLETED
1202,72,40,9,2024-11-14 12:05:07,COMPLETED
1203,13,12,3,2024-01-22 09:13:59,COMPLETED
1204,10,10,1,2024-09-16 00:51:30,COMPLETED
1205,155,20,6,2024-12-23 10:36:25,COMPLETED
1206,28,27,3,2024-03-03 15:45:11,COMPLETED
1207,157,39,10,2024-11-01 18:14:18,COMPLETED
1208,117,38,6,2024-12-27 18:01:16,COMPLETED
1209,197,20,6,2024-05-23 03:18:57,COMPLETED
1210,18,28,9,2024-01-26 05:09:10,COMPLETED
1211,35,8,5,2024-05-07 20:26:45,COMPLETED
1212,135,14,4,2024-08-25 16:45:15,COMPLETED
1213,147,34,2,2024-07-06 20:03:56,COMPLETED
1214,155,19,7,2024-08-24 10:50:34,COMPLETED
1215,67,34,10,2024-08-30 01:03:23,COMPLETED
1216,34,40,10,2024-07-11 18:45:16,COMPLETED
1217,162,32,8,2024-11-09 18:55:22,COMPLETED
1218,157,15,5,2024-03-16 04:04:02,COMPLETED
1219,7,30,2,2024-10-13 09:42:12,COMPLETED
1220,158,27,7,2024-01-18 16:01:04,COMPLETED
1221,144,14,1,2024-09-05 18:59:43,COMPLETED
1222,73,17,2,2024-04-29 12:38:53,COMPLETED
1223,141,21,1,2024-02-14 05:02:07,COMPLETED
1224,88,26,10,2024-08-27 05:28:26,CANCELLED
1225,45,13,6,2024-11-19 19:48:54,COMPLETED
1226,173,31,8,2024-11-05 14:56:58,COMPLETED
1227,35,31,3,2024-08-31 13:55:56,COMPLETED
1228,138,22,8,2024-10-31 11:18:26,COMPLETED
1229,191,4,9,2024-04-26 06:05:09,COMPLETED
1230,174,21,9,2024-07-27 02:48:52,COMPLETED
1231,148,22,6,2024-01-26 17:09:00,CANCELLED
1232,72,2,6,2024-05-25 17:29:51,COMPLETED
1233,43,37,10,2024-05-31 07:01:15,COMPLETED
1234,30,20,6,2024-10-02 16:11:18,COMPLETED
1235,106,6,8,2024-12-06 14:41:12,COMPLETED
1236,116,20,4,2024-07-22 22:17:26,COMPLETED
1237,29,24,1,2024-10-29 01:31:54,COMPLETED
1238,24,29,9,2024-01-10 16:24:32,COMPLETED
1239,129,10,4,2024-05-12 02:06:35,CANCELLED
1240,188,34,5,2024-10-28 04:29:36,COMPLETED
1241,197,7,9,2024-09-19 19:27:44,CANCELLED
1242,53,3,8,2024-05-30 12:35:02,COMPLETED
1243,134,8,1,2024-04-30 18:33:21,CANCELLED
1244,176,39,2,2024-05-09 10:29:08,COMPLETED
1245,12,7,9,2024-10-24 13:19:00,COMPLETED
1246,80,2,10,2024-10-21 13:40:29,COMPLETED
1247,54,21,4,2024-03-15 18:39:19,COMPLETED
1248,137,21,8,2024-09-17 15:19:46,COMPLETED
1249,39,11,5,2024-02-14 10:50:53,COMPLETED
1250,160,36,9,2024-02-09 18:12:24,COMPLETED
1251,90,36,6,2024-04-15 06:23:19,COMPLETED
1252,181,19,10,2024-04-05 01:56:06,COMPLETED
1253,80,40,6,2024-07-28 22:32:37,COMPLETED
1254,34,2,8,2024-12-16 19:17:43,COMPLETED
1255,28,25,1,2024-02-03 10:41:33,COMPLETED
1256,46,39,10,2024-09-01 11:05:31,COMPLETED
1257,180,29,10,2024-05-18 02:39:31,COMPLETED
1258,51,35,2,2024-12-24 08:58:12,COMPLETED
1259,120,37,3,2024-02-06 02:02:29,COMPLETED
1260,179,30,2,2024-06-25 22:21:08,COMPLETED
1261,165,30,8,2024-03-30 23:32:47,CANCELLED
1262,37,40,5,2024-12-20 12:29:12,COMPLETED
1263,47,22,6,2024-06-25 00:54:15,COMPLETED
1264,17,31,2,2024-05-16 11:39:57,COMPLETED
1265,44,19,6,2024-08-22 17:47:28,COMPLETED
1266,131,7,7,2024-11-13 12:08:42,COMPLETED
1267,28,21,9,2024-09-09 05:19:33,COMPLETED
1268,78,35,8,2024-06-04 15:52:49,COMPLETED
1269,62,40,4,2024-07-31 19:15:18,COMPLETED
1270,124,25,2,2024-05-12 07:41:10,COMPLETED
1271,178,38,7,2024-10-31 14:20:09,CANCELLED
1272,146,22,9,2024-09-26 13:47:23,COMPLETED
1273,170,5,10,2024-11-20 23:03:30,COMPLETED
1274,152,39,8,2024-05-06 08:44:37,COMPLETED
1275,114,12,5,2024-06-06 14:16:17,COMPLETED
1276,28,39,7,2024-05-07 03:39:57,COMPLETED
1277,170,4,2,2024-03-25 12:17:19,COMPLETED
1278,149,1,3,2024-09-13 15:51:39,COMPLETED
1279,137,19,7,2024-08-27 01:32:54,COMPLETED
1280,51,14,6,2024-04-26 09:44:08,COMPLETED
1281,174,20,7,2024-10-05 18:17:56,CANCELLED
1282,89,6,10,2024-01-04 03:40:36,COMPLETED
1283,131,26,3,2024-11-27 01:55:27,COMPLETED
1284,95,36,1,2024-01-01 07:51:36,COMPLETED
1285,92,8,5,2024-12-02 04:43:08,COMPLETED
1286,111,38,7,2024-08-30 19:25:10,COMPLETED
1287,98,26,7,2024-06-18 00:15:54,COMPLETED
1288,170,12,8,2024-02-24 00:12:56,COMPLETED
1289,99,24,7,2024-02-29 21:52:31,COMPLETED
1290,172,9,3,2024-01-05 12:08:43,COMPLETED
1291,5,10,8,2024-09-12 12:19:16,COMPLETED
1292,35,6,3,2024-09-06 10:08:15,COMPLETED
1293,117,39,7,2024-08-30 01:05:48,COMPLETED
1294,131,28,9,2024-11-14 11:37:10,COMPLETED
1295,91,15,3,2024-06-13 23:09:38,COMPLETED
1296,148,32,4,2024-10-03 13:31:57,COMPLETED
1297,106,35,10,2024-05-22 12:24:30,COMPLETED
1298,10,37,8,2024-09-30 17:58:53,COMPLETED
1299,149,31,2,2024-02-25 04:21:04,COMPLETED
1300,135,18,8,2024-07-19 18:19:08,COMPLETED
1301,157,6,4,2024-07-02 11:34:04,COMPLETED
1302,170,5,9,2024-11-05 22:48:53,COMPLETED
1303,157,4,6,2024-07-26 18:52:17,COMPLETED
1304,121,30,9,2024-12-17 21:02:43,COMPLETED
1305,188,22,7,2024-05-17 01:24:06,CANCELLED
1306,76,19,3,2024-01-14 17:15:51,COMPLETED
1307,153,20,10,2024-04-11 03:30:21,COMPLETED
1308,122,38,3,2024-08-10 11:26:31,COMPLETED
1309,75,40,1,2024-04-21 09:18:56,COMPLETED
1310,33,33,2,2024-11-26 16:02:41,COMPLETED
1311,65,9,10,2024-04-19 02:50:53,COMPLETED
1312,66,1,2,2024-08-22 12:01:28,COMPLETED
1313,152,10,8,2024-05-23 14:28:35,COMPLETED
1314,67,16,8,2024-03-11 05:15:49,COMPLETED
1315,9,22,2,2024-02-26 08:09:09,COMPLETED
1316,40,32,7,2024-10-26 04:20:53,COMPLETED
1317,170,29,3,2024-03-22 21:19:38,COMPLETED
1318,89,4,5,2024-10-20 09:37:14,COMPLETED
1319,14,11,8,2024-06-03 20:34:15,COMPLETED
1320,122,35,4,2024-05-27 11:59:59,COMPLETED
1321,100,31,5,2024-02-26 08:53:40,COMPLETED
1322,112,1,5,2024-12-26 02:20:25,COMPLETED
1323,98,21,9,2024-09-22 04:52:06,CANCELLED
1324,25,35,6,2024-11-23 20:52:49,COMPLETED
1325,167,18,6,2024-04-14 23:37:19,COMPLETED
1326,26,17,10,2024-05-31 21:49:02,COMPLETED
1327,173,16,10,2024-10-26 05:33:18,COMPLETED
1328,87,12,6,2024-07-31 16:07:08,COMPLETED
1329,3,5,1,2024-06-08 17:06:58,COMPLETED
1330,27,29,6,2024-03-26 05:06:30,COMPLETED
1331,65,13,1,2024-01-10 04:54:15,COMPLETED
1332,15,39,4,2024-08-20 18:40:22,COMPLETED
1333,182,8,2,2024-11-28 14:36:25,COMPLETED
1334,97,37,3,2024-12-13 23:20:25,COMPLETED
1335,48,17,5,2024-06-30 08:20:29,COMPLETED
1336,20,30,5,2024-10-25 18:56:48,COMPLETED
1337,171,21,5,2024-03-03 21:37:58,COMPLETED
1338,71,4,7,2024-05-30 21:55:31,COMPLETED
1339,16,17,5,2024-03-10 02:25:22,COMPLETED
1340,126,13,10,2024-06-01 11:37:05,COMPLETED
1341,126,7,3,2024-07-28 23:03:24,COMPLETED
1342,56,40,2,2024-12-20 10:08:04,COMPLETED
1343,67,7,1,2024-01-29 07:39:32,COMPLETED
1344,187,17,8,2024-01-08 06:54:01,COMPLETED
1345,39,1,1,2024-09-15 02:34:31,COMPLETED
1346,39,22,7,2024-08-11 04:02:07,COMPLETED
1347,182,32,8,2024-06-18 08:21:07,COMPLETED
1348,187,5,9,2024-03-28 17:02:42,COMPLETED
1349,177,31,2,2024-08-08 07:05:46,COMPLETED
1350,92,22,5,2024-06-04 14:00:02,COMPLETED
1351,166,6,6,2024-07-26 15:04:41,COMPLETED
1352,88,6,8,2024-10-22 07:56:11,COMPLETED
1353,166,13,3,2024-08-03 08:05:09,COMPLETED
1354,99,13,5,2024-09-27 06:05:34,COMPLETED
1355,28,23,8,2024-02-02 22:58:32,COMPLETED
1356,113,13,3,2024-01-14 20:43:55,COMPLETED
1357,185,38,4,2024-07-08 23:58:40,COMPLETED
1358,139,20,8,2024-07-26 08:40:54,CANCELLED
1359,116,2,1,2024-05-11 18:21:59,COMPLETED
1360,185,3,7,2024-02-15 21:35:01,COMPLETED
1361,168,34,8,2024-09-20 08:08:36,COMPLETED
1362,138,10,10,2024-03-31 11:35:01,CANCELLED
1363,10,10,8,2024-09-10 22:09:05,COMPLETED
1364,159,3,4,2024-09-29 08:33:36,COMPLETED
1365,4,12,1,2024-12-17 08:03:51,COMPLETED
1366,25,30,10,2024-03-07 06:56:25,COMPLETED
1367,17,7,2,2024-07-12 01:42:47,COMPLETED
1368,158,15,2,2024-11-08 10:03:01,COMPLETED
1369,87,26,6,2024-02-16 21:57:37,CANCELLED
1370,148,35,3,2024-05-04 21:26:05,COMPLETED
1371,55,3,10,2024-03-08 08:38:57,COMPLETED
1372,31,18,3,2024-10-21 04:52:42,COMPLETED
1373,179,24,9,2024-03-05 01:58:06,COMPLETED
1374,149,3,3,2024-02-08 19:46:04,COMPLETED
1375,162,40,7,2024-10-29 00:19:54,COMPLETED
1376,125,6,1,2024-01-03 19:19:57,COMPLETED
1377,23,38,5,2024-06-10 15:28:20,COMPLETED
1378,198,31,3,2024-03-21 01:33:09,COMPLETED
1379,70,34,8,2024-06-09 00:24:37,COMPLETED
1380,45,40,1,2024-08-19 13:39:27,COMPLETED
1381,128,40,2,2024-08-31 13:50:59,COMPLETED
1382,78,23,7,2024-01-02 18:35:45,COMPLETED
1383,50,8,9,2024-02-07 03:50:17,COMPLETED
1384,195,35,9,2024-03-26 03:48:06,COMPLETED
1385,161,14,5,2024-01-21 14:38:20,COMPLETED
1386,39,31,8,2024-03-09 11:27:25,COMPLETED
1387,12,4,6,2024-04-20 16:59:38,COMPLETED
1388,65,22,10,2024-11-08 16:34:34,COMPLETED
1389,117,3,2,2024-10-14 13:11:08,COMPLETED
1390,138,12,3,2024-11-01 01:18:58,COMPLETED
1391,132,8,2,2024-12-13 14:44:33,COMPLETED
1392,114,38,10,2024-05-06 14:16:55,COMPLETED
1393,192,21,4,2024-10-29 12:34:33,COMPLETED
1394,59,7,4,2024-10-13 12:18:30,COMPLETED
1395,52,25,4,2024-01-29 13:20:47,COMPLETED
1396,125,4,7,2024-02-26 06:57:02,COMPLETED
1397,157,30,3,2024-05-30 10:10:48,COMPLETED
1398,118,13,6,2024-04-14 17:44:06,COMPLETED
1399,33,3,10,2024-01-24 03:59:39,COMPLETED
1400,29,30,8,2024-06-11 10:07:43,COMPLETED
1401,88,15,5,2024-08-22 10:17:42,COMPLETED
1402,164,40,3,2024-08-12 12:28:56,CANCELLED
1403,59,6,7,2024-11-28 19:34:27,COMPLETED
1404,56,38,8,2024-11-21 01:18:11,COMPLETED
1405,4,28,4,2024-04-06 05:57:23,COMPLETED
1406,149,15,10,2024-02-27 20:29:53,CANCELLED
1407,2,27,1,2024-01-16 13:22:26,CANCELLED
1408,188,33,1,2024-06-14 07:47:22,COMPLETED
1409,123,7,8,2024-07-11 08:23:28,COMPLETED
1410,143,1,7,2024-03-25 15:58:03,COMPLETED
1411,76,16,2,2024-01-07 04:28:47,COMPLETED
1412,79,11,8,2024-11-29 04:24:49,COMPLETED
1413,150,2,8,2024-06-29 02:33:44,COMPLETED
1414,181,26,3,2024-11-02 18:01:00,COMPLETED
1415,161,30,1,2024-11-30 03:20:51,COMPLETED
1416,99,22,9,2024-01-13 16:55:05,COMPLETED
1417,193,18,10,2024-07-29 15:51:41,COMPLETED
1417,193,18,10,2024-07-29 15:51:41,COMPLETED
1418,54,6,10,2024-12-08 02:05:29,COMPLETED
1419,15,33,6,2024-12-10 20:33:14,COMPLETED
1420,99,24,8,2024-08-28 10:44:31,COMPLETED
1421,94,12,9,2024-09-30 17:53:55,COMPLETED
1422,182,14,3,2024-05-10 01:46:15,COMPLETED
1423,30,31,10,2024-12-04 07:31:58,CANCELLED
1424,54,15,6,2024-05-16 23:30:39,COMPLETED
1425,129,28,5,2024-01-22 03:36:14,COMPLETED
1426,89,29,8,2024-07-13 17:51:13,COMPLETED
1427,32,31,9,2024-09-20 10:17:29,COMPLETED
1428,75,29,10,2024-05-22 23:22:04,COMPLETED
1429,178,5,4,2024-12-12 09:08:25,COMPLETED
1430,23,6,7,2024-12-14 17:27:43,COMPLETED
1431,20,7,3,2024-04-17 03:58:21,COMPLETED
1432,38,32,3,2024-12-05 19:31:37,COMPLETED
1433,161,2,5,2024-06-10 18:24:10,CANCELLED
1434,139,9,8,2024-05-14 15:28:49,COMPLETED
1435,189,2,5,2024-03-14 10:10:23,COMPLETED
1436,60,34,6,2024-06-08 21:14:42,COMPLETED
1437,168,21,8,2024-08-18 10:29:25,COMPLETED
1438,136,36,8,2024-06-26 20:56:07,COMPLETED
1439,34,20,3,2024-11-02 12:30:29,COMPLETED
1440,124,24,5,2024-10-25 22:35:15,COMPLETED
1440,124,24,5,2024-10-25 22:35:15,COMPLETED
1441,38,23,5,2024-06-26 01:32:35,CANCELLED
1442,159,11,9,2024-04-20 18:41:27,COMPLETED
1443,45,10,3,2024-04-02 09:26:18,COMPLETED
1444,82,37,3,2024-06-20 05:22:47,COMPLETED
1445,48,14,9,2024-10-01 14:58:12,COMPLETED
1446,82,23,3,2024-05-24 19:49:08,COMPLETED
1447,42,35,5,2024-02-17 04:22:08,CANCELLED
1448,104,32,3,2024-06-26 21:14:56,CANCELLED
1449,40,1,9,2024-07-16 01:23:41,COMPLETED
1450,181,19,8,2024-12-13 23:06:54,COMPLETED
1451,194,37,3,2024-11-06 12:35:24,COMPLETED
1452,114,22,2,2024-10-11 03:23:02,COMPLETED
1453,11,9,9,2024-02-15 09:21:51,COMPLETED
1454,103,40,4,2024-06-22 04:46:00,COMPLETED
1455,84,4,10,2024-09-06 01:28:01,COMPLETED
1456,135,15,5,2024-03-17 00:12:08,COMPLETED
1456,135,15,5,2024-03-17 00:12:08,COMPLETED
1457,138,29,2,2024-07-17 18:12:19,COMPLETED
1458,126,21,10,2024-08-22 23:44:02,COMPLETED
1459,15,24,7,2024-02-27 10:57:21,COMPLETED
1460,110,24,7,2024-05-24 19:02:17,COMPLETED
1461,89,23,5,2024-06-22 01:04:10,COMPLETED
1462,23,14,8,2024-10-14 23:32:19,CANCELLED
1463,114,19,3,2024-11-08 21:24:52,COMPLETED
1464,109,27,3,2024-11-20 11:31:54,COMPLETED
1465,23,10,4,2024-04-27 18:19:08,COMPLETED
1466,135,22,2,2024-12-28 09:36:58,CANCELLED
1467,194,25,2,2024-01-03 13:41:32,COMPLETED
1468,70,27,3,2024-08-03 20:33:37,COMPLETED
1469,146,9,4,2024-03-13 05:42:19,COMPLETED
1470,75,36,8,2024-01-17 09:38:21,COMPLETED
1471,78,38,5,2024-07-10 21:21:01,COMPLETED
1472,119,15,1,2024-11-03 06:42:02,COMPLETED
1473,68,20,8,2024-02-18 05:24:46,COMPLETED
1474,74,27,3,2024-07-10 00:42:52,CANCELLED
1475,166,16,1,2024-02-16 08:27:57,COMPLETED
1476,127,5,10,2024-10-16 13:10:29,COMPLETED
1477,124,37,7,2024-12-03 05:34:14,COMPLETED
1478,176,31,2,2024-05-24 22:29:48,COMPLETED
1479,148,2,5,2024-03-04 05:50:46,COMPLETED
1480,38,21,8,2024-12-07 02:30:36,COMPLETED
1481,92,11,1,2024-04-15 21:28:18,COMPLETED
1482,163,23,1,2024-04-22 13:39:20,COMPLETED
1483,164,5,9,2024-03-16 06:29:06,COMPLETED
1484,47,7,10,2024-10-19 07:00:22,COMPLETED
1485,83,21,5,2024-04-15 10:10:51,COMPLETED
1486,177,24,2,2024-07-26 13:09:30,COMPLETED
1487,37,1,3,2024-07-20 05:42:05,COMPLETED
1488,200,32,7,2024-05-12 03:56:52,CANCELLED
1489,42,7,4,2024-03-01 00:33:22,COMPLETED
1490,49,36,10,2024-09-24 20:01:48,COMPLETED
1491,135,35,9,2024-09-29 17:34:59,COMPLETED
1492,30,27,8,2024-12-21 18:01:45,COMPLETED
1493,34,2,8,2024-05-15 05:33:05,COMPLETED
1494,93,9,8,2024-12-11 12:51:03,CANCELLED
1495,134,22,3,2024-10-02 16:41:59,COMPLETED
1496,191,8,4,2024-02-19 23:42:21,COMPLETED
1497,37,15,5,2024-02-18 16:17:32,COMPLETED
1498,21,28,2,2024-01-31 04:32:43,COMPLETED
1499,124,28,1,2024-03-17 06:07:26,COMPLETED
1500,169,33,10,2024-01-24 00:23:31,COMPLETED
1501,65,3,2,2024-04-27 03:32:33,COMPLETED
1502,194,7,2,2024-12-23 07:56:08,COMPLETED
1503,151,13,3,2024-09-17 10:27:03,COMPLETED
1504,24,10,5,2024-08-13 03:40:27,COMPLETED
1505,42,33,10,2024-04-03 21:56:57,COMPLETED
1506,18,7,10,2024-10-23 09:57:00,COMPLETED
1507,56,13,5,2024-03-07 17:02:40,CANCELLED
1508,138,1,2,2024-12-24 22:28:03,COMPLETED
1509,130,31,6,2024-09-28 03:04:13,COMPLETED
1510,113,7,3,2024-11-20 04:21:38,COMPLETED
1511,98,28,4,2024-07-18 17:10:00,COMPLETED
1512,29,21,2,2024-06-29 22:31:06,COMPLETED
1513,35,32,6,2024-09-30 16:34:05,COMPLETED
1514,185,3,2,2024-05-07 10:15:26,COMPLETED
1515,99,19,8,2024-08-21 04:02:08,COMPLETED
1516,176,29,4,2024-08-03 02:52:13,COMPLETED
1517,110,13,2,2024-12-13 11:43:03,COMPLETED
1518,122,24,3,2024-01-05 23:10:21,CANCELLED
1519,126,7,7,2024-06-19 02:59:59,COMPLETED
1520,174,6,2,2024-02-25 16:16:57,COMPLETED
1521,178,38,2,2024-10-14 22:38:54,CANCELLED
1522,44,5,6,2024-03-18 07:37:10,COMPLETED
1523,153,26,2,2024-03-31 10:30:08,COMPLETED
1524,186,32,5,2024-10-24 00:36:40,COMPLETED
1525,149,38,5,2024-10-20 17:15:15,COMPLETED
1526,165,26,6,2024-07-03 19:01:20,COMPLETED
1527,104,32,9,2024-04-18 07:26:56,COMPLETED
1528,117,7,2,2024-04-07 08:35:55,COMPLETED
1529,60,9,1,2024-02-08 16:22:15,COMPLETED
1530,18,32,1,2024-03-10 13:17:34,COMPLETED
1531,174,21,3,2024-04-27 13:51:31,COMPLETED
1532,25,5,9,2024-10-25 02:17:26,COMPLETED
1533,120,13,5,2024-09-14 03:09:22,COMPLETED
1534,130,17,9,2024-05-13 10:43:47,COMPLETED
1535,139,35,1,2024-10-23 16:40:08,COMPLETED
1536,111,8,7,2024-06-23 19:22:50,COMPLETED
